date,sector,sentiment_score,ticker_count,tickers_with_headlines,headline_count,sentiment_lag1
2020-10-29,Consumer,0.6,5,4,21,0.3
2020-10-29,Energy,-0.26666666666666666,5,4,16,-0.2
2020-10-29,Financials,0.2,5,4,9,0.06666666666666667
2020-10-29,Healthcare,0.8666666666666666,5,5,19,0.4
2020-10-29,Industrials,0.4,5,5,14,0.4346153846153847
2020-10-29,Materials,0.18666666666666668,5,3,10,0.0
2020-10-29,RealEstate,0.0,5,2,2,0.0
2020-10-29,Tech,0.4,5,4,11,0.6
2020-10-29,Utilities,0.4,5,2,5,0.0
2020-10-30,Comm,0.2,5,4,6,0.72
2020-10-30,Consumer,0.8,5,5,23,0.6
2020-10-30,Energy,0.2,5,3,23,-0.26666666666666666
2020-10-30,Financials,1.0,5,5,16,0.2
2020-10-30,Healthcare,0.5555555555555556,5,4,15,0.8666666666666666
2020-10-30,Industrials,0.0,5,4,20,0.4
2020-10-30,Materials,0.0,5,0,0,0.18666666666666668
2020-10-30,RealEstate,0.0,5,1,1,0.0
2020-10-30,Tech,0.2,5,3,5,0.4
2020-10-30,Utilities,0.4,5,3,4,0.4
2020-11-02,Comm,0.4666666666666666,5,5,19,0.2
2020-11-02,Consumer,1.0,5,5,24,0.8
2020-11-02,Energy,0.2,5,5,18,0.2
2020-11-02,Financials,0.2,5,4,13,1.0
2020-11-02,Healthcare,0.5,5,4,22,0.5555555555555556
2020-11-02,Industrials,0.4,5,4,19,0.0
2020-11-02,Materials,0.4,5,2,2,0.0
2020-11-02,RealEstate,0.2,5,1,2,0.0
2020-11-02,Tech,0.64,5,4,19,0.2
2020-11-02,Utilities,0.2,5,3,10,0.4
2020-11-03,Comm,0.6,5,5,15,0.4666666666666666
2020-11-03,Consumer,0.8,5,5,23,1.0
2020-11-03,Energy,0.4,5,3,6,0.2
2020-11-03,Financials,-0.2,5,4,19,0.2
2020-11-03,Healthcare,0.6,5,4,10,0.5
2020-11-03,Industrials,0.0,5,4,16,0.4
2020-11-03,Materials,0.0,5,1,1,0.4
2020-11-03,RealEstate,0.0,5,1,1,0.2
2020-11-03,Tech,0.2,5,2,3,0.64
2020-11-03,Utilities,0.2,5,1,2,0.2
2020-11-04,Comm,0.2,5,3,12,0.6
2020-11-04,Consumer,0.4,5,3,13,0.8
2020-11-04,Energy,-0.13333333333333336,5,4,17,0.4
2020-11-04,Financials,0.8,5,5,24,-0.2
2020-11-04,Healthcare,0.2,5,3,13,0.6
2020-11-04,Industrials,0.6,5,4,10,0.0
2020-11-04,Materials,0.2,5,1,2,0.0
2020-11-04,RealEstate,0.0,5,2,2,0.0
2020-11-04,Tech,0.8,5,4,16,0.2
2020-11-04,Utilities,0.2,5,3,7,0.2
2020-11-05,Comm,0.5,5,5,19,0.2
2020-11-05,Consumer,0.6,5,5,16,0.4
2020-11-05,Energy,0.0,5,5,9,-0.13333333333333336
2020-11-05,Financials,0.4,5,5,10,0.8
2020-11-05,Healthcare,0.52,5,4,11,0.2
2020-11-05,Industrials,0.4,5,5,12,0.6
2020-11-05,Materials,0.0,5,0,0,0.2
2020-11-05,RealEstate,0.2,5,1,3,0.0
2020-11-05,Tech,0.4666666666666667,5,4,20,0.8
2020-11-05,Utilities,0.6,5,4,6,0.2
2020-11-06,Comm,0.5599999999999999,5,5,46,0.5
2020-11-06,Consumer,0.33333333333333337,5,5,22,0.6
2020-11-06,Energy,0.2,5,1,4,0.0
2020-11-06,Financials,-0.4,5,4,9,0.4
2020-11-06,Healthcare,0.2,5,2,3,0.52
2020-11-06,Industrials,0.06666666666666667,5,3,11,0.4
2020-11-06,Materials,0.0,5,3,3,0.0
2020-11-06,RealEstate,0.2,5,4,4,0.2
2020-11-06,Tech,0.0,5,3,6,0.4666666666666667
2020-11-06,Utilities,0.2,5,5,7,0.6
2020-11-09,Comm,0.8,5,5,18,0.5599999999999999
2020-11-09,Consumer,0.0,5,5,22,0.33333333333333337
2020-11-09,Energy,0.8666666666666666,5,5,31,0.2
2020-11-09,Financials,0.8,5,4,24,-0.4
2020-11-09,Healthcare,0.6,5,5,11,0.2
2020-11-09,Industrials,0.8,5,5,31,0.06666666666666667
2020-11-09,Materials,0.0,5,0,0,0.0
2020-11-09,RealEstate,0.0,5,3,3,0.2
2020-11-09,Tech,0.6,5,4,16,0.0
2020-11-09,Utilities,0.2,5,2,8,0.2
2020-11-10,Comm,0.4,5,5,14,0.8
2020-11-10,Consumer,0.4,5,4,17,0.0
2020-11-10,Energy,0.8,5,5,15,0.8666666666666666
2020-11-10,Financials,0.0,5,4,9,0.8
2020-11-10,Healthcare,0.2,5,5,10,0.6
2020-11-10,Industrials,0.72,5,4,29,0.8
2020-11-10,Materials,0.2,5,2,2,0.0
2020-11-10,RealEstate,0.0,5,0,0,0.0
2020-11-10,Tech,0.2,5,4,24,0.6
2020-11-10,Utilities,0.0,5,1,1,0.2
2020-11-11,Comm,-0.4,5,4,9,0.4
2020-11-11,Consumer,0.4,5,4,14,0.4
2020-11-11,Energy,0.4,5,3,7,0.8
2020-11-11,Financials,0.4,5,4,16,0.0
2020-11-11,Healthcare,0.4,5,3,4,0.2
2020-11-11,Industrials,0.4,5,5,11,0.72
2020-11-11,Materials,0.0,5,2,5,0.2
2020-11-11,RealEstate,0.2,5,1,2,0.0
2020-11-11,Tech,0.4,5,3,16,0.2
2020-11-11,Utilities,0.2,5,2,3,0.0
2020-11-12,Comm,0.2,5,4,7,-0.4
2020-11-12,Consumer,0.11666666666666665,5,4,43,0.4
2020-11-12,Energy,0.2,5,5,11,0.4
2020-11-12,Financials,0.2,5,4,26,0.4
2020-11-12,Healthcare,0.2,5,2,3,0.4
2020-11-12,Industrials,0.4,5,5,14,0.4
2020-11-12,Materials,0.2,5,4,5,0.0
2020-11-12,RealEstate,0.0,5,0,0,0.2
2020-11-12,Tech,0.4,5,4,11,0.4
2020-11-12,Utilities,0.0,5,3,4,0.2
2020-11-13,Comm,0.26666666666666666,5,3,13,0.2
2020-11-13,Consumer,0.4,5,3,31,0.11666666666666665
2020-11-13,Energy,0.4,5,2,6,0.2
2020-11-13,Financials,0.0,5,4,11,0.2
2020-11-13,Healthcare,0.4,5,3,4,0.2
2020-11-13,Industrials,0.6,5,5,11,0.4
2020-11-13,Materials,0.6,5,4,5,0.2
2020-11-13,RealEstate,0.0,5,2,2,0.0
2020-11-13,Tech,-0.06666666666666667,5,3,9,0.4
2020-11-13,Utilities,0.0,5,0,0,0.0
2020-11-16,Comm,0.6,5,5,12,0.26666666666666666
2020-11-16,Consumer,0.42857142857142855,5,5,44,0.4
2020-11-16,Energy,0.4,5,4,18,0.4
2020-11-16,Financials,0.2,5,4,19,0.0
2020-11-16,Healthcare,0.6,5,5,21,0.4
2020-11-16,Industrials,0.38666666666666666,5,4,25,0.6
2020-11-16,Materials,0.0,5,3,4,0.6
2020-11-16,RealEstate,0.0,5,3,3,0.0
2020-11-16,Tech,0.4,5,4,7,-0.06666666666666667
2020-11-16,Utilities,0.2,5,3,8,0.0
2020-11-17,Comm,0.0,5,4,12,0.6
2020-11-17,Consumer,0.9714285714285713,5,5,30,0.42857142857142855
2020-11-17,Energy,0.0,5,2,3,0.4
2020-11-17,Financials,0.0,5,4,11,0.2
2020-11-17,Healthcare,0.2,5,4,10,0.6
2020-11-17,Industrials,0.4,5,4,9,0.38666666666666666
2020-11-17,Materials,0.4,5,2,2,0.0
2020-11-17,RealEstate,0.0,5,0,0,0.0
2020-11-17,Tech,0.6,5,3,8,0.4
2020-11-17,Utilities,0.0,5,0,0,0.2
2020-11-18,Comm,0.2,5,5,11,0.0
2020-11-18,Consumer,0.6,5,3,19,0.9714285714285713
2020-11-18,Energy,0.26666666666666666,5,3,8,0.0
2020-11-18,Financials,0.0,5,4,11,0.0
2020-11-18,Healthcare,0.4,5,4,9,0.2
2020-11-18,Industrials,0.1,5,5,26,0.4
2020-11-18,Materials,0.0,5,0,0,0.4
2020-11-18,RealEstate,0.2,5,1,1,0.0
2020-11-18,Tech,0.6,5,4,9,0.6
2020-11-18,Utilities,0.0,5,3,5,0.0
2020-11-19,Comm,0.6,5,3,10,0.2
2020-11-19,Consumer,0.6,5,5,16,0.6
2020-11-19,Energy,0.2,5,2,4,0.26666666666666666
2020-11-19,Financials,0.4,5,5,13,0.0
2020-11-19,Healthcare,0.4,5,4,8,0.4
2020-11-19,Industrials,0.4,5,3,10,0.1
2020-11-19,Materials,0.2,5,3,3,0.0
2020-11-19,RealEstate,0.0,5,1,1,0.2
2020-11-19,Tech,0.8,5,4,5,0.6
2020-11-19,Utilities,0.4,5,4,5,0.0
2020-11-20,Comm,0.0,5,5,15,0.6
2020-11-20,Consumer,0.4,5,4,26,0.6
2020-11-20,Energy,0.0,5,2,2,0.2
2020-11-20,Financials,0.2,5,5,15,0.4
2020-11-20,Healthcare,0.0,5,4,13,0.4
2020-11-20,Industrials,0.2,5,3,9,0.4
2020-11-20,Materials,0.0,5,0,0,0.2
2020-11-20,RealEstate,0.0,5,0,0,0.0
2020-11-20,Tech,0.2,5,3,6,0.8
2020-11-20,Utilities,0.2,5,2,4,0.4
2020-11-23,Comm,0.4,5,3,9,0.0
2020-11-23,Consumer,1.0,5,5,37,0.4
2020-11-23,Energy,0.6,5,4,17,0.0
2020-11-23,Financials,0.2,5,4,23,0.2
2020-11-23,Healthcare,0.8,5,5,20,0.0
2020-11-23,Industrials,0.4,5,5,22,0.2
2020-11-23,Materials,0.4,5,5,9,0.0
2020-11-23,RealEstate,0.2,5,1,1,0.0
2020-11-23,Tech,0.4,5,4,11,0.2
2020-11-23,Utilities,0.0,5,2,4,0.2
2020-11-24,Comm,0.6,5,4,10,0.4
2020-11-24,Consumer,-0.2,5,4,15,1.0
2020-11-24,Energy,0.2,5,5,11,0.6
2020-11-24,Financials,0.2,5,5,16,0.2
2020-11-24,Healthcare,0.2,5,2,3,0.8
2020-11-24,Industrials,0.039999999999999994,5,5,28,0.4
2020-11-24,Materials,0.0,5,1,1,0.4
2020-11-24,RealEstate,0.2,5,3,4,0.2
2020-11-24,Tech,0.0,5,1,1,0.4
2020-11-24,Utilities,0.2,5,1,1,0.0
2020-11-25,Comm,0.2,5,2,6,0.6
2020-11-25,Consumer,0.6,5,4,15,-0.2
2020-11-25,Energy,0.04,5,4,13,0.2
2020-11-25,Financials,0.32,5,4,13,0.2
2020-11-25,Healthcare,0.2,5,4,6,0.2
2020-11-25,Industrials,1.0,5,5,12,0.039999999999999994
2020-11-25,Materials,0.0,5,2,4,0.0
2020-11-25,RealEstate,0.0,5,0,0,0.2
2020-11-25,Tech,0.4,5,3,6,0.0
2020-11-25,Utilities,0.4,5,2,4,0.2
2020-11-27,Comm,0.0,5,3,3,0.2
2020-11-27,Consumer,0.8,5,5,32,0.6
2020-11-27,Energy,0.2,5,2,10,0.04
2020-11-27,Financials,0.26666666666666666,5,3,7,0.32
2020-11-27,Healthcare,0.2,5,3,7,0.2
2020-11-27,Industrials,0.4,5,3,9,1.0
2020-11-27,Materials,0.2,5,1,1,0.0
2020-11-27,RealEstate,0.2,5,2,2,0.0
2020-11-27,Tech,0.0,5,3,5,0.4
2020-11-27,Utilities,0.2,5,1,1,0.4
2020-11-30,Comm,0.0,5,3,6,0.0
2020-11-30,Consumer,0.4,5,4,16,0.8
2020-11-30,Energy,-0.12,5,5,27,0.2
2020-11-30,Financials,0.2,5,4,12,0.26666666666666666
2020-11-30,Healthcare,0.4,5,5,11,0.2
2020-11-30,Industrials,0.8,5,5,16,0.4
2020-11-30,Materials,0.0,5,2,2,0.2
2020-11-30,RealEstate,0.4,5,3,3,0.2
2020-11-30,Tech,0.0,5,4,10,0.0
2020-11-30,Utilities,0.4,5,4,7,0.2
2020-12-01,Comm,0.6,5,4,6,0.0
2020-12-01,Consumer,0.4,5,3,8,0.4
2020-12-01,Energy,0.0,5,5,12,-0.12
2020-12-01,Financials,0.2,5,3,4,0.2
2020-12-01,Healthcare,0.6,5,3,5,0.4
2020-12-01,Industrials,0.6,5,4,10,0.8
2020-12-01,Materials,0.2,5,2,2,0.0
2020-12-01,RealEstate,0.2,5,1,1,0.4
2020-12-01,Tech,0.6,5,4,11,0.0
2020-12-01,Utilities,0.0,5,1,1,0.4
2020-12-02,Comm,0.0,5,2,2,0.6
2020-12-02,Consumer,0.6,5,5,26,0.4
2020-12-02,Energy,0.2,5,4,13,0.0
2020-12-02,Financials,0.0,5,4,9,0.2
2020-12-02,Healthcare,0.8,5,4,12,0.6
2020-12-02,Industrials,0.4,5,3,11,0.6
2020-12-02,Materials,0.0,5,3,4,0.2
2020-12-02,RealEstate,0.2,5,1,2,0.2
2020-12-02,Tech,0.6,5,4,8,0.6
2020-12-02,Utilities,0.2,5,4,7,0.0
2020-12-03,Comm,0.0,5,2,8,0.0
2020-12-03,Consumer,0.4,5,4,26,0.6
2020-12-03,Energy,-0.4,5,3,8,0.2
2020-12-03,Financials,0.4,5,4,11,0.0
2020-12-03,Healthcare,0.4,5,2,3,0.8
2020-12-03,Industrials,-0.24444444444444446,5,5,30,0.4
2020-12-03,Materials,0.0,5,1,1,0.0
2020-12-03,RealEstate,0.2,5,3,3,0.2
2020-12-03,Tech,0.2,5,3,8,0.6
2020-12-03,Utilities,0.0,5,0,0,0.2
2020-12-04,Comm,0.2,5,3,10,0.0
2020-12-04,Consumer,0.3333333333333333,5,4,10,0.4
2020-12-04,Energy,0.5333333333333333,5,5,30,-0.4
2020-12-04,Financials,0.4,5,4,10,0.4
2020-12-04,Healthcare,0.06666666666666667,5,3,8,0.4
2020-12-04,Industrials,0.4,5,5,14,-0.24444444444444446
2020-12-04,Materials,0.0,5,0,0,0.0
2020-12-04,RealEstate,0.2,5,1,1,0.2
2020-12-04,Tech,0.6,5,4,9,0.2
2020-12-04,Utilities,0.4,5,2,2,0.0
2020-12-07,Comm,0.2,5,3,12,0.2
2020-12-07,Consumer,0.6,5,5,39,0.3333333333333333
2020-12-07,Energy,0.4317460317460317,5,4,33,0.5333333333333333
2020-12-07,Financials,0.4,5,4,24,0.4
2020-12-07,Healthcare,0.6,5,3,7,0.06666666666666667
2020-12-07,Industrials,0.2,5,4,20,0.4
2020-12-07,Materials,0.0,5,1,2,0.0
2020-12-07,RealEstate,0.2,5,1,1,0.2
2020-12-07,Tech,0.32727272727272727,5,4,25,0.6
2020-12-07,Utilities,0.2,5,1,1,0.4
2020-12-08,Comm,0.4,5,3,13,0.2
2020-12-08,Consumer,0.2,5,5,22,0.6
2020-12-08,Energy,0.2,5,3,7,0.4317460317460317
2020-12-08,Financials,0.6,5,5,17,0.4
2020-12-08,Healthcare,0.4,5,3,6,0.6
2020-12-08,Industrials,-0.16,5,4,19,0.2
2020-12-08,Materials,0.2,5,1,3,0.0
2020-12-08,RealEstate,0.0,5,1,1,0.2
2020-12-08,Tech,0.2,5,4,8,0.32727272727272727
2020-12-08,Utilities,0.0,5,3,3,0.2
2020-12-09,Comm,0.25,5,4,11,0.4
2020-12-09,Consumer,0.12,5,4,21,0.2
2020-12-09,Energy,0.26666666666666666,5,3,12,0.2
2020-12-09,Financials,0.6,5,5,11,0.6
2020-12-09,Healthcare,0.2,5,2,3,0.4
2020-12-09,Industrials,0.6,5,5,23,-0.16
2020-12-09,Materials,0.2,5,2,4,0.2
2020-12-09,RealEstate,0.2,5,2,3,0.0
2020-12-09,Tech,0.2,5,4,13,0.2
2020-12-09,Utilities,0.0,5,2,2,0.0
2020-12-10,Comm,0.26666666666666666,5,4,12,0.25
2020-12-10,Consumer,0.6,5,5,23,0.12
2020-12-10,Energy,0.6,5,4,14,0.26666666666666666
2020-12-10,Financials,0.6,5,5,15,0.6
2020-12-10,Healthcare,0.6,5,4,12,0.2
2020-12-10,Industrials,0.4,5,5,13,0.6
2020-12-10,Materials,0.0,5,1,1,0.2
2020-12-10,RealEstate,0.0,5,1,1,0.2
2020-12-10,Tech,0.6,5,4,10,0.2
2020-12-10,Utilities,0.2,5,2,4,0.0
2020-12-11,Comm,0.2,5,4,10,0.26666666666666666
2020-12-11,Consumer,0.6,5,5,29,0.6
2020-12-11,Energy,-0.6,5,5,14,0.6
2020-12-11,Financials,0.4,5,5,16,0.6
2020-12-11,Healthcare,0.4,5,5,13,0.6
2020-12-11,Industrials,0.2,5,5,18,0.4
2020-12-11,Materials,0.0,5,1,1,0.0
2020-12-11,RealEstate,0.0,5,4,5,0.0
2020-12-11,Tech,0.4,5,4,24,0.6
2020-12-11,Utilities,0.0,5,1,3,0.2
2020-12-14,Comm,0.8,5,4,31,0.2
2020-12-14,Consumer,0.4,5,5,35,0.6
2020-12-14,Energy,0.2,5,4,13,-0.6
2020-12-14,Financials,0.6666666666666666,5,4,7,0.4
2020-12-14,Healthcare,0.6,5,5,12,0.4
2020-12-14,Industrials,0.8,5,4,24,0.2
2020-12-14,Materials,0.0,5,0,0,0.0
2020-12-14,RealEstate,0.2,5,2,6,0.0
2020-12-14,Tech,0.6,5,4,13,0.4
2020-12-14,Utilities,-0.2,5,3,4,0.0
2020-12-15,Comm,0.4,5,2,9,0.8
2020-12-15,Consumer,0.6,5,5,20,0.4
2020-12-15,Energy,0.0,5,3,6,0.2
2020-12-15,Financials,0.4,5,4,12,0.6666666666666666
2020-12-15,Healthcare,0.4,5,3,7,0.6
2020-12-15,Industrials,0.0,5,4,7,0.8
2020-12-15,Materials,0.2,5,2,3,0.0
2020-12-15,RealEstate,0.0,5,4,5,0.2
2020-12-15,Tech,0.0,5,3,10,0.6
2020-12-15,Utilities,0.0,5,0,0,-0.2
2020-12-16,Comm,0.2,5,1,6,0.4
2020-12-16,Consumer,0.2,5,5,17,0.6
2020-12-16,Energy,0.2,5,2,5,0.0
2020-12-16,Financials,0.2,5,5,9,0.4
2020-12-16,Healthcare,0.2,5,2,9,0.4
2020-12-16,Industrials,0.4,5,4,14,0.0
2020-12-16,Materials,0.4,5,2,2,0.2
2020-12-16,RealEstate,0.4,5,3,4,0.0
2020-12-16,Tech,0.2,5,3,5,0.0
2020-12-16,Utilities,0.0,5,1,1,0.0
2020-12-17,Comm,0.2,5,1,8,0.2
2020-12-17,Consumer,0.0,5,5,16,0.2
2020-12-17,Energy,0.4,5,5,8,0.2
2020-12-17,Financials,0.8,5,4,20,0.2
2020-12-17,Healthcare,0.8,5,5,13,0.2
2020-12-17,Industrials,0.4666666666666667,5,3,14,0.4
2020-12-17,Materials,0.2,5,3,3,0.4
2020-12-17,RealEstate,0.0,5,2,2,0.4
2020-12-17,Tech,0.2,5,4,11,0.2
2020-12-17,Utilities,0.2,5,3,6,0.0
2020-12-18,Comm,0.6,5,4,8,0.2
2020-12-18,Consumer,0.7333333333333333,5,5,26,0.0
2020-12-18,Energy,0.0,5,3,5,0.4
2020-12-18,Financials,0.2,5,3,3,0.8
2020-12-18,Healthcare,0.4,5,3,4,0.8
2020-12-18,Industrials,0.55,5,4,18,0.4666666666666667
2020-12-18,Materials,0.2,5,4,7,0.2
2020-12-18,RealEstate,0.0,5,1,2,0.0
2020-12-18,Tech,0.2,5,4,11,0.2
2020-12-18,Utilities,0.0,5,1,2,0.2
2020-12-21,Comm,0.2,5,4,18,0.6
2020-12-21,Consumer,0.47000000000000003,5,5,60,0.7333333333333333
2020-12-21,Energy,0.8,5,5,14,0.0
2020-12-21,Financials,0.6,5,5,50,0.2
2020-12-21,Healthcare,0.2,5,5,6,0.4
2020-12-21,Industrials,0.4,5,5,38,0.55
2020-12-21,Materials,0.4,5,4,5,0.2
2020-12-21,RealEstate,0.0,5,4,5,0.0
2020-12-21,Tech,0.5,5,3,13,0.2
2020-12-21,Utilities,0.4,5,4,5,0.0
2020-12-22,Comm,0.0,5,3,7,0.2
2020-12-22,Consumer,0.5,5,5,16,0.47000000000000003
2020-12-22,Energy,0.4,5,5,21,0.8
2020-12-22,Financials,0.4,5,3,5,0.6
2020-12-22,Healthcare,0.36,5,4,18,0.2
2020-12-22,Industrials,0.4,5,4,11,0.4
2020-12-22,Materials,0.0,5,2,2,0.4
2020-12-22,RealEstate,0.0,5,0,0,0.0
2020-12-22,Tech,0.6,5,4,7,0.5
2020-12-22,Utilities,0.2,5,1,2,0.4
2020-12-23,Comm,0.4,5,2,5,0.0
2020-12-23,Consumer,0.8,5,5,22,0.5
2020-12-23,Energy,0.2,5,3,4,0.4
2020-12-23,Financials,0.4,5,4,10,0.4
2020-12-23,Healthcare,0.4,5,3,15,0.36
2020-12-23,Industrials,0.2,5,4,10,0.4
2020-12-23,Materials,0.0,5,0,0,0.0
2020-12-23,RealEstate,0.0,5,2,2,0.0
2020-12-23,Tech,0.4,5,3,6,0.6
2020-12-23,Utilities,0.4,5,2,2,0.2
2020-12-24,Comm,0.0,5,1,4,0.4
2020-12-24,Consumer,0.8,5,4,21,0.8
2020-12-24,Energy,-0.2,5,3,9,0.2
2020-12-24,Financials,-0.6,5,4,6,0.4
2020-12-24,Healthcare,0.2,5,3,3,0.4
2020-12-24,Industrials,0.2,5,2,4,0.2
2020-12-24,Materials,0.0,5,0,0,0.0
2020-12-24,RealEstate,0.4,5,2,2,0.0
2020-12-24,Tech,0.2,5,3,6,0.4
2020-12-24,Utilities,0.0,5,0,0,0.4
2020-12-28,Comm,0.06666666666666667,5,3,10,0.0
2020-12-28,Consumer,0.6,5,5,26,0.8
2020-12-28,Energy,0.6,5,4,13,-0.2
2020-12-28,Financials,0.4666666666666666,5,5,21,-0.6
2020-12-28,Healthcare,0.2,5,4,10,0.2
2020-12-28,Industrials,0.2,5,4,12,0.2
2020-12-28,Materials,0.2,5,2,2,0.0
2020-12-28,RealEstate,0.0,5,1,1,0.4
2020-12-28,Tech,0.5,5,3,16,0.2
2020-12-28,Utilities,0.4,5,3,4,0.0
2020-12-29,Comm,0.2,5,3,7,0.06666666666666667
2020-12-29,Consumer,0.6666666666666666,5,5,22,0.6
2020-12-29,Energy,0.2,5,2,6,0.6
2020-12-29,Financials,0.0,5,4,5,0.4666666666666666
2020-12-29,Healthcare,0.0,5,3,7,0.2
2020-12-29,Industrials,0.6,5,5,20,0.2
2020-12-29,Materials,0.2,5,2,3,0.2
2020-12-29,RealEstate,0.2,5,1,1,0.0
2020-12-29,Tech,0.4,5,2,13,0.5
2020-12-29,Utilities,0.0,5,0,0,0.4
2020-12-30,Comm,0.2,5,2,4,0.2
2020-12-30,Consumer,0.6,5,4,10,0.6666666666666666
2020-12-30,Energy,0.4,5,3,6,0.2
2020-12-30,Financials,0.2,5,4,4,0.0
2020-12-30,Healthcare,0.2,5,2,2,0.0
2020-12-30,Industrials,0.0,5,5,11,0.6
2020-12-30,Materials,0.2,5,1,1,0.2
2020-12-30,RealEstate,0.0,5,5,5,0.2
2020-12-30,Tech,0.4,5,4,17,0.4
2020-12-30,Utilities,0.0,5,1,1,0.0
2020-12-31,Comm,0.4,5,3,11,0.2
2020-12-31,Consumer,0.9,5,5,21,0.6
2020-12-31,Energy,0.0,5,4,12,0.4
2020-12-31,Financials,0.6,5,4,12,0.2
2020-12-31,Healthcare,0.6,5,3,8,0.2
2020-12-31,Industrials,0.4,5,4,10,0.0
2020-12-31,Materials,0.0,5,1,1,0.2
2020-12-31,RealEstate,0.2,5,1,3,0.0
2020-12-31,Tech,0.2,5,3,5,0.4
2020-12-31,Utilities,0.2,5,1,1,0.0
2021-01-04,Comm,0.4,5,3,10,0.4
2021-01-04,Consumer,0.8666666666666666,5,5,27,0.9
2021-01-04,Energy,0.0,5,4,14,0.0
2021-01-04,Financials,0.6,5,4,13,0.6
2021-01-04,Healthcare,0.8,5,4,12,0.6
2021-01-04,Industrials,0.3333333333333333,5,2,13,0.4
2021-01-04,Materials,0.4,5,3,6,0.0
2021-01-04,RealEstate,0.2,5,1,2,0.2
2021-01-04,Tech,0.6,5,3,14,0.2
2021-01-04,Utilities,0.2,5,1,4,0.2
2021-01-05,Comm,0.4,5,5,17,0.4
2021-01-05,Consumer,0.8,5,5,18,0.8666666666666666
2021-01-05,Energy,0.2,5,5,15,0.0
2021-01-05,Financials,0.4,5,3,13,0.6
2021-01-05,Healthcare,0.0,5,3,6,0.8
2021-01-05,Industrials,0.2,5,3,14,0.3333333333333333
2021-01-05,Materials,0.2,5,3,3,0.4
2021-01-05,RealEstate,0.2333333333333333,5,4,5,0.2
2021-01-05,Tech,0.2,5,4,14,0.6
2021-01-05,Utilities,0.2,5,3,3,0.2
2021-01-06,Comm,0.4,5,3,13,0.4
2021-01-06,Consumer,0.26666666666666666,5,5,16,0.8
2021-01-06,Energy,0.0,5,5,16,0.2
2021-01-06,Financials,0.0,5,4,18,0.4
2021-01-06,Healthcare,0.2,5,4,6,0.0
2021-01-06,Industrials,-0.2,5,5,20,0.2
2021-01-06,Materials,0.0,5,1,1,0.2
2021-01-06,RealEstate,0.0,5,1,2,0.2333333333333333
2021-01-06,Tech,0.2,5,3,12,0.2
2021-01-06,Utilities,0.0,5,0,0,0.2
2021-01-07,Comm,1.0,5,5,10,0.4
2021-01-07,Consumer,0.5,5,5,19,0.26666666666666666
2021-01-07,Energy,0.2,5,3,6,0.0
2021-01-07,Financials,0.2,5,4,17,0.0
2021-01-07,Healthcare,0.4,5,5,12,0.2
2021-01-07,Industrials,0.0,5,5,14,-0.2
2021-01-07,Materials,0.2,5,2,2,0.0
2021-01-07,RealEstate,0.0,5,3,3,0.0
2021-01-07,Tech,0.4,5,3,9,0.2
2021-01-07,Utilities,0.0,5,2,5,0.0
2021-01-08,Comm,0.4,5,3,4,1.0
2021-01-08,Consumer,0.8,5,5,15,0.5
2021-01-08,Energy,0.8,5,4,14,0.2
2021-01-08,Financials,0.2,5,3,10,0.2
2021-01-08,Healthcare,0.0,5,2,2,0.4
2021-01-08,Industrials,0.11428571428571428,5,5,15,0.0
2021-01-08,Materials,0.2,5,2,6,0.2
2021-01-08,RealEstate,0.0,5,1,1,0.0
2021-01-08,Tech,0.6,5,4,9,0.4
2021-01-08,Utilities,0.4,5,3,7,0.0
2021-01-11,Comm,0.4,5,4,13,0.4
2021-01-11,Consumer,0.8,5,5,15,0.8
2021-01-11,Energy,0.4,5,5,10,0.8
2021-01-11,Financials,0.024615384615384615,5,3,30,0.2
2021-01-11,Healthcare,0.6,5,5,15,0.0
2021-01-11,Industrials,0.15,5,4,20,0.11428571428571428
2021-01-11,Materials,0.6,5,4,6,0.2
2021-01-11,RealEstate,0.4,5,3,3,0.0
2021-01-11,Tech,0.8,5,4,23,0.6
2021-01-11,Utilities,0.2,5,2,3,0.4
2021-01-12,Comm,0.2,5,3,6,0.4
2021-01-12,Consumer,0.6,5,5,20,0.8
2021-01-12,Energy,0.0,5,4,18,0.4
2021-01-12,Financials,0.2,5,4,25,0.024615384615384615
2021-01-12,Healthcare,0.6,5,4,12,0.6
2021-01-12,Industrials,-0.08,5,4,15,0.15
2021-01-12,Materials,0.2,5,2,2,0.6
2021-01-12,RealEstate,0.0,5,2,7,0.4
2021-01-12,Tech,0.2,5,2,7,0.8
2021-01-12,Utilities,0.2,5,3,4,0.2
2021-01-13,Comm,0.2,5,4,10,0.2
2021-01-13,Consumer,0.6,5,4,15,0.6
2021-01-13,Energy,0.14285714285714285,5,2,9,0.0
2021-01-13,Financials,0.6,5,4,15,0.2
2021-01-13,Healthcare,0.6,5,4,10,0.6
2021-01-13,Industrials,0.4666666666666666,5,4,15,-0.08
2021-01-13,Materials,0.0,5,2,2,0.2
2021-01-13,RealEstate,0.0,5,2,4,0.0
2021-01-13,Tech,0.5428571428571429,5,4,36,0.2
2021-01-13,Utilities,0.4,5,3,5,0.2
2021-01-14,Comm,0.4,5,4,12,0.2
2021-01-14,Consumer,0.5,5,5,17,0.6
2021-01-14,Energy,0.2,5,3,8,0.14285714285714285
2021-01-14,Financials,0.3,5,4,20,0.6
2021-01-14,Healthcare,0.4666666666666666,5,4,7,0.6
